order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
58022,1027,2024-07-16,337,2,307.13,614.26,Pending,
58023,2135,2024-04-30,480,9,367.68,3309.12,Completed,2024-05-04
58024,4450,2023-12-25,428,6,174.75,1048.50,Pending,
58025,332,2024-08-29,154,2,134.71,269.42,Cancelled,
58026,6211,2024-07-17,222,2,188.60,377.20,Cancelled,
58027,2290,2024-08-19,132,5,40.67,203.35,Pending,
58028,188,2023-10-07,92,1,194.31,194.31,Pending,
58029,5826,2024-09-04,164,10,215.21,2152.10,Pending,
58030,6903,2023-11-07,445,6,246.99,1481.94,Cancelled,
58031,5607,2024-05-29,492,3,42.70,128.10,Completed,2024-06-02
58032,9262,2024-05-25,292,1,319.92,319.92,Pending,
58033,6111,2024-11-20,105,5,452.37,2261.85,Pending,
58034,8546,2023-11-21,4,3,55.82,167.46,Cancelled,
58035,9006,2024-01-28,202,5,194.31,971.55,Completed,2024-02-01
58036,5623,2024-03-03,160,5,145.24,726.20,Completed,2024-03-14
58037,3406,2024-07-27,230,10,295.77,2957.70,Cancelled,
58038,2523,2023-10-06,279,8,10.83,86.64,Completed,2023-10-18
58039,6108,2023-04-24,30,10,467.81,4678.10,Completed,2023-04-28
58040,7933,2023-06-07,183,8,157.21,1257.68,Pending,
58041,5033,2023-05-27,111,8,134.93,1079.44,Pending,
58042,3872,2024-02-15,252,7,120.96,846.72,Completed,2024-02-16
58043,7898,2024-02-10,190,9,316.54,2848.86,Pending,
58044,75,2024-11-30,302,4,312.88,1251.52,Pending,
58045,2110,2023-08-24,207,5,445.60,2228.00,Pending,
58046,1674,2023-04-13,264,4,373.23,1492.92,Completed,2023-04-13
58047,9591,2024-03-16,225,3,427.40,1282.20,Completed,2024-03-26
58048,7610,2024-02-11,9,5,367.32,1836.60,Pending,
58049,3180,2024-03-21,137,1,243.19,243.19,Cancelled,
58050,396,2023-11-08,189,10,121.33,1213.30,Pending,
58051,1630,2024-03-20,290,2,98.49,196.98,Pending,
58052,6232,2023-10-30,205,3,332.41,997.23,Pending,
58053,466,2024-11-02,260,3,273.22,819.66,Cancelled,
58054,2999,2024-12-27,478,1,45.25,45.25,Pending,
58055,6973,2024-08-13,95,10,283.84,2838.40,Pending,
58056,7948,2023-02-17,480,1,92.04,92.04,Pending,
58057,90,2023-09-17,473,6,269.75,1618.50,Pending,
58058,6379,2023-12-04,412,9,49.08,441.72,Pending,
58059,6407,2023-10-01,18,2,317.88,635.76,Pending,
58060,8259,2023-03-08,477,7,156.83,1097.81,Cancelled,
58061,2910,2023-09-11,465,8,212.42,1699.36,Completed,2023-09-15
58062,5961,2023-05-06,415,7,370.04,2590.28,Cancelled,
58063,8354,2024-11-30,499,3,128.47,385.41,Cancelled,
58064,4617,2024-12-31,353,7,257.29,1801.03,Cancelled,
58065,6318,2024-08-05,482,3,265.06,795.18,Cancelled,
58066,9604,2023-09-05,371,10,317.33,3173.30,Completed,2023-09-13
58067,7187,2023-01-13,56,3,418.57,1255.71,Cancelled,
58068,8917,2023-04-04,271,3,106.02,318.06,Cancelled,
58069,6772,2024-11-17,332,3,328.50,985.50,Completed,2024-11-17
58070,7841,2023-09-01,159,10,51.79,517.90,Pending,
58071,5627,2024-05-31,395,8,302.02,2416.16,Cancelled,
58072,3093,2024-01-25,406,3,428.42,1285.26,Completed,2024-02-06
58073,7376,2023-02-16,341,6,387.78,2326.68,Pending,
58074,2280,2023-08-14,253,4,402.64,1610.56,Completed,2023-08-20
58075,9887,2023-12-30,500,1,177.29,177.29,Cancelled,
58076,8462,2023-10-29,240,10,386.44,3864.40,Cancelled,
58077,2710,2023-03-26,184,1,474.90,474.90,Completed,2023-03-28
58078,4540,2024-05-30,183,10,198.58,1985.80,Completed,2024-05-30
58079,3670,2024-06-10,8,9,456.51,4108.59,Completed,2024-06-12
58080,4643,2024-06-07,351,6,44.65,267.90,Cancelled,
58081,5349,2024-05-02,363,4,459.70,1838.80,Pending,
58082,283,2024-12-01,181,2,450.54,901.08,Completed,2024-12-08
58083,5924,2024-02-21,324,5,403.37,2016.85,Pending,
58084,4333,2024-02-11,35,10,35.70,357.00,Completed,2024-02-17
58085,1501,2023-11-07,435,9,377.27,3395.43,Pending,
58086,8301,2024-12-25,483,6,439.50,2637.00,Cancelled,
58087,7007,2023-12-13,400,9,107.07,963.63,Cancelled,
58088,1336,2023-11-25,360,7,284.22,1989.54,Completed,2023-11-26
58089,2589,2023-05-17,4,5,128.09,640.45,Pending,
58090,9852,2024-09-12,350,10,471.51,4715.10,Pending,
58091,9903,2023-07-18,499,8,312.70,2501.60,Completed,2023-08-01
58092,8446,2024-07-09,313,2,130.40,260.80,Cancelled,
58093,6351,2023-08-10,474,9,147.47,1327.23,Completed,2023-08-17
58094,6869,2023-08-18,495,10,189.72,1897.20,Completed,2023-08-26
58095,4127,2023-07-12,375,10,228.13,2281.30,Pending,
58096,951,2023-04-07,197,8,19.41,155.28,Completed,2023-04-18
58097,6341,2023-09-12,59,4,351.99,1407.96,Pending,
58098,4092,2024-03-19,108,10,272.38,2723.80,Cancelled,
58099,1512,2024-10-11,241,2,76.36,152.72,Pending,
58100,8504,2023-12-29,266,4,15.77,63.08,Completed,2024-01-10
58101,5943,2024-07-13,348,9,436.61,3929.49,Completed,2024-07-25
58102,2722,2023-12-30,225,5,135.93,679.65,Pending,
58103,5452,2023-09-20,109,2,31.90,63.80,Completed,2023-09-27
58104,5847,2023-11-29,80,6,464.08,2784.48,Cancelled,
58105,1711,2024-10-13,169,7,140.17,981.19,Completed,2024-10-24
58106,5766,2024-04-24,498,7,201.80,1412.60,Cancelled,
58107,2667,2023-04-23,337,6,202.93,1217.58,Cancelled,
58108,102,2024-01-17,320,3,404.22,1212.66,Completed,2024-01-20
58109,292,2024-05-11,69,10,152.33,1523.30,Cancelled,
58110,4878,2023-04-26,56,5,283.83,1419.15,Completed,2023-04-29
58111,8461,2024-03-02,325,8,149.72,1197.76,Completed,2024-03-14
58112,7035,2024-08-24,387,4,62.69,250.76,Completed,2024-08-25
58113,5696,2023-01-13,216,2,284.27,568.54,Cancelled,
58114,3479,2023-11-19,334,3,187.41,562.23,Pending,
58115,470,2023-01-20,24,3,13.54,40.62,Pending,
58116,5544,2023-08-12,134,5,385.69,1928.45,Completed,2023-08-24
58117,404,2024-05-06,203,1,102.51,102.51,Completed,2024-05-11
58118,6194,2023-08-15,301,3,229.60,688.80,Pending,
58119,2445,2023-06-28,139,10,463.75,4637.50,Completed,2023-07-07
58120,7437,2023-06-19,332,1,239.03,239.03,Cancelled,
58121,3834,2023-11-23,234,2,193.61,387.22,Cancelled,
58122,4912,2023-04-10,355,6,408.56,2451.36,Pending,
58123,9378,2023-10-25,138,1,208.54,208.54,Pending,
58124,9613,2024-01-02,494,9,371.78,3346.02,Pending,
58125,1043,2023-09-21,251,5,443.23,2216.15,Completed,2023-09-22
58126,3806,2024-10-19,126,1,496.32,496.32,Pending,
58127,485,2023-03-15,24,9,255.82,2302.38,Cancelled,
58128,4221,2023-09-29,486,9,388.58,3497.22,Pending,
58129,3883,2023-11-24,327,1,326.18,326.18,Completed,2023-12-05
58130,2865,2024-05-23,146,2,422.05,844.10,Completed,2024-05-23
58131,5315,2024-05-15,440,7,51.01,357.07,Cancelled,
58132,6022,2024-08-07,283,1,154.61,154.61,Cancelled,
58133,9981,2023-07-04,136,3,439.26,1317.78,Pending,
58134,8207,2023-08-29,474,6,109.64,657.84,Pending,
58135,4932,2024-10-19,192,7,352.56,2467.92,Pending,
58136,898,2023-06-23,12,8,374.62,2996.96,Pending,
58137,5811,2023-06-19,142,10,335.23,3352.30,Completed,2023-06-21
58138,7816,2023-11-05,259,1,428.55,428.55,Pending,
58139,3570,2024-07-02,397,4,405.42,1621.68,Completed,2024-07-13
58140,2399,2024-04-13,155,2,146.93,293.86,Cancelled,
58141,2779,2024-06-02,225,3,125.51,376.53,Pending,
58142,7080,2023-06-22,440,4,32.75,131.00,Cancelled,
58143,5618,2023-11-17,500,2,420.59,841.18,Cancelled,
58144,3338,2024-11-13,469,7,264.23,1849.61,Cancelled,
58145,5827,2024-04-03,139,2,214.60,429.20,Cancelled,
58146,9061,2024-03-06,367,6,35.73,214.38,Completed,2024-03-06
58147,5463,2024-03-07,2,4,66.39,265.56,Cancelled,
58148,8328,2024-11-01,12,10,165.06,1650.60,Pending,
58149,5829,2023-05-02,313,3,455.65,1366.95,Cancelled,
58150,9252,2024-12-20,84,4,218.33,873.32,Pending,
58151,5172,2023-03-25,52,10,113.89,1138.90,Cancelled,
58152,6373,2023-03-12,383,8,45.42,363.36,Cancelled,
58153,8594,2024-01-27,441,1,234.48,234.48,Cancelled,
58154,7079,2024-04-22,320,1,296.55,296.55,Pending,
58155,8931,2024-05-08,480,8,94.67,757.36,Completed,2024-05-13
58156,8993,2023-11-09,304,8,234.29,1874.32,Cancelled,
58157,5877,2023-04-11,189,2,318.98,637.96,Pending,
58158,6194,2023-04-16,486,5,183.59,917.95,Completed,2023-04-25
58159,736,2023-07-29,320,7,180.39,1262.73,Completed,2023-08-03
58160,2784,2023-11-11,494,8,193.96,1551.68,Cancelled,
58161,5783,2023-03-30,344,2,392.57,785.14,Completed,2023-04-12
58162,750,2024-11-19,76,2,347.26,694.52,Pending,
58163,2195,2024-02-11,424,8,296.88,2375.04,Pending,
58164,5698,2024-12-26,337,7,245.26,1716.82,Cancelled,
58165,3802,2024-09-15,410,1,418.20,418.20,Pending,
58166,4185,2023-08-25,236,7,245.25,1716.75,Cancelled,
58167,9043,2024-09-15,138,5,466.75,2333.75,Completed,2024-09-26
58168,5997,2023-02-26,24,1,439.38,439.38,Cancelled,
58169,4274,2023-04-26,11,8,331.87,2654.96,Completed,2023-05-08
58170,7268,2024-10-26,374,5,493.47,2467.35,Completed,2024-10-29
58171,1167,2024-11-03,199,3,173.81,521.43,Completed,2024-11-05
58172,6151,2023-07-15,325,4,129.79,519.16,Completed,2023-07-20
58173,1105,2024-11-14,135,6,172.89,1037.34,Pending,
58174,1452,2023-11-03,206,10,197.92,1979.20,Cancelled,
58175,9129,2023-05-07,310,10,224.11,2241.10,Cancelled,
58176,7727,2024-07-23,129,8,226.37,1810.96,Pending,
58177,9916,2024-01-11,113,4,221.93,887.72,Pending,
58178,203,2024-07-19,487,5,146.50,732.50,Pending,
58179,9534,2023-04-04,169,5,276.96,1384.80,Pending,
58180,3780,2023-12-13,475,1,433.90,433.90,Pending,
58181,5675,2023-05-14,240,5,305.45,1527.25,Cancelled,
58182,1819,2023-01-22,345,8,207.72,1661.76,Completed,2023-01-22
58183,7148,2024-02-10,296,2,141.67,283.34,Completed,2024-02-18
58184,54,2024-04-05,328,3,133.19,399.57,Cancelled,
58185,909,2023-05-26,223,4,19.51,78.04,Pending,
58186,5098,2023-05-27,84,7,433.88,3037.16,Pending,
58187,8882,2024-06-01,67,1,279.59,279.59,Completed,2024-06-04
58188,5273,2024-10-05,353,6,153.59,921.54,Pending,
58189,3632,2024-12-18,58,5,54.55,272.75,Pending,
58190,112,2024-11-16,424,3,142.02,426.06,Pending,
58191,1072,2023-06-08,155,4,202.72,810.88,Completed,2023-06-12
58192,5072,2024-05-20,372,9,174.17,1567.53,Pending,
58193,5494,2023-12-27,499,3,306.64,919.92,Completed,2023-12-29
58194,8546,2024-11-13,110,6,321.41,1928.46,Pending,
58195,8419,2023-03-14,79,5,221.46,1107.30,Completed,2023-03-17
58196,9852,2024-07-12,328,9,448.43,4035.87,Completed,2024-07-19
58197,1496,2023-02-08,347,10,444.25,4442.50,Pending,
58198,7814,2024-01-28,325,10,466.46,4664.60,Pending,
58199,3667,2024-10-06,124,2,450.73,901.46,Completed,2024-10-15
58200,5642,2023-06-05,187,1,422.03,422.03,Completed,2023-06-14
58201,2391,2024-09-23,33,6,227.64,1365.84,Completed,2024-10-03
58202,5332,2023-04-30,462,3,447.27,1341.81,Completed,2023-05-02
58203,6525,2023-08-16,333,7,163.28,1142.96,Pending,
58204,2325,2024-12-15,263,9,80.95,728.55,Cancelled,
58205,1572,2023-11-11,251,5,434.64,2173.20,Completed,2023-11-11
58206,1547,2023-12-04,438,2,310.79,621.58,Cancelled,
58207,,2023-03-18,344,5,276.56,1382.80,Cancelled,
58208,5551,2023-03-15,454,8,148.73,1189.84,Completed,2023-03-21
58209,5220,2024-10-17,209,2,332.12,664.24,Completed,2024-10-17
58210,6428,2024-11-28,141,5,229.51,1147.55,Cancelled,
58211,7650,2024-08-14,147,9,209.31,1883.79,Pending,
58212,6131,2024-09-12,364,7,363.77,2546.39,Completed,2024-09-13
58213,6742,2024-01-27,108,5,468.33,2341.65,Pending,
58214,419,2023-02-13,470,2,208.26,416.52,Pending,
58215,5944,2024-11-14,309,6,238.17,1429.02,Completed,2024-11-16
58216,5963,2023-06-15,20,5,230.65,1153.25,Pending,
58217,9585,2023-01-04,423,1,268.11,268.11,Completed,2023-01-10
58218,8273,2024-05-24,331,6,191.63,1149.78,Cancelled,
58219,1492,2023-03-11,461,8,171.26,1370.08,Cancelled,
58220,2543,2023-05-27,219,1,196.21,196.21,Pending,
58221,8391,2023-12-26,86,2,88.50,177.00,Cancelled,
58222,6812,2024-11-26,238,5,114.16,570.80,Pending,
58223,8800,2024-11-08,135,5,37.18,185.90,Pending,
58224,9142,2023-02-26,485,8,98.79,790.32,Cancelled,
58225,9789,2023-01-28,1,2,274.54,549.08,Cancelled,
58226,2982,2024-04-12,357,7,20.24,141.68,Cancelled,
58227,5532,2023-06-28,37,6,67.76,406.56,Pending,
58228,4582,2023-11-05,16,7,133.68,935.76,Completed,2023-11-08
58229,1595,2024-08-16,419,4,151.04,604.16,Cancelled,
58230,8464,2024-03-06,396,4,95.12,380.48,Pending,
58231,3741,2023-02-23,319,4,283.15,1132.60,Cancelled,
58232,6536,2023-08-01,224,5,171.23,856.15,Cancelled,
58233,9144,2024-11-09,6,6,58.62,351.72,Completed,2024-11-16
58234,6290,2023-02-24,287,6,66.06,396.36,Pending,
58235,408,2024-03-18,283,4,57.87,231.48,Completed,2024-03-19
58236,3951,2024-04-15,433,1,154.74,154.74,Cancelled,
58237,5252,2023-12-25,275,1,261.73,261.73,Cancelled,
58238,3261,2024-09-02,332,1,195.79,195.79,Cancelled,
58239,504,2024-04-21,499,4,362.28,1449.12,Pending,
58240,2528,2024-08-02,23,3,150.86,452.58,Completed,2024-08-03
58241,4498,2023-12-09,31,10,17.65,176.50,Pending,
58242,3330,2024-11-07,242,5,292.08,1460.40,Completed,2024-11-16
58243,8376,2023-04-30,475,9,82.52,742.68,Cancelled,
58244,6047,2024-08-20,116,6,224.94,1349.64,Completed,2024-08-21
58245,5420,2024-01-01,392,8,206.14,1649.12,Completed,2024-01-13
58246,6613,2023-07-08,395,10,246.50,2465.00,Cancelled,
58247,2389,2023-12-28,51,10,109.61,1096.10,Cancelled,
58248,9882,2024-11-14,371,3,437.56,1312.68,Cancelled,
58249,6713,2023-09-19,288,10,381.68,3816.80,Cancelled,
58250,8156,2023-01-02,438,8,203.64,1629.12,Completed,2023-01-14
58251,7088,2023-12-11,380,9,293.03,2637.27,Cancelled,
58252,2814,2024-08-11,395,7,415.33,2907.31,Completed,2024-08-13
58253,5343,2023-08-26,147,10,136.46,1364.60,Pending,
58254,5211,2023-04-01,272,3,383.37,1150.11,Cancelled,
58255,3485,2023-12-24,60,1,290.37,290.37,Cancelled,
58256,7855,2023-01-07,211,3,498.32,1494.96,Pending,
58257,1873,2023-12-12,312,4,62.52,250.08,Cancelled,
58258,1700,2024-10-11,194,2,206.20,412.40,Pending,
58259,1229,2024-08-13,449,4,161.79,647.16,Completed,2024-08-20
58260,793,2024-04-04,142,4,237.35,949.40,Cancelled,
58261,7701,2024-11-02,271,10,240.48,2404.80,Completed,2024-11-10
58262,5500,2023-05-15,468,8,463.40,3707.20,Cancelled,
58263,2185,2023-10-27,409,5,29.35,146.75,Cancelled,
58264,6729,2023-02-01,82,3,422.63,1267.89,Completed,2023-02-14
58265,2573,2024-08-10,278,2,187.92,375.84,Completed,2024-08-22
58266,2966,2023-10-18,175,6,215.93,1295.58,Pending,
58267,6680,2024-06-08,450,1,394.42,394.42,Pending,
58268,1770,2024-04-25,242,4,425.28,1701.12,Completed,2024-05-09
58269,6738,2024-08-13,162,5,260.03,1300.15,Cancelled,
58270,6625,2023-06-07,119,1,66.69,66.69,Cancelled,
58271,3238,2023-11-10,472,9,411.86,3706.74,Completed,2023-11-12
58272,6586,2023-03-27,413,7,422.48,2957.36,Cancelled,
58273,7792,2023-08-16,101,3,405.49,1216.47,Cancelled,
58274,1071,2024-03-14,140,1,164.68,164.68,Pending,
58275,2715,2023-06-06,137,3,113.43,340.29,Pending,
58276,5534,2024-11-24,66,1,354.29,354.29,Cancelled,
58277,3376,2023-01-07,165,3,223.74,671.22,Pending,
58278,8148,2024-12-03,293,10,148.42,1484.20,Pending,
58279,1584,2024-05-23,12,5,453.56,2267.80,Cancelled,
58280,2121,2023-08-25,426,9,427.39,3846.51,Completed,2023-09-03
58281,2397,2024-12-28,392,9,114.10,1026.90,Pending,
58282,5869,2023-04-28,320,8,223.45,1787.60,Completed,2023-05-05
58283,3089,2024-08-14,324,10,34.30,343.00,Pending,
58284,1873,2024-05-03,471,5,465.30,2326.50,Pending,
58285,6793,2024-06-08,163,6,302.38,1814.28,Cancelled,
58286,7958,2024-01-13,107,7,144.31,1010.17,Pending,
58287,1264,2023-11-04,299,1,413.62,413.62,Pending,
58288,874,2023-10-19,364,1,20.14,20.14,Cancelled,
58289,1213,2024-06-14,221,3,310.40,931.20,Pending,
58290,2766,2024-11-09,350,4,495.36,1981.44,Cancelled,
58291,5040,2024-12-30,386,3,346.95,1040.85,Completed,2025-01-10
58292,8916,2023-11-26,41,10,178.01,1780.10,Pending,
58293,2087,2024-07-20,102,2,306.37,612.74,Pending,
58294,9540,2023-12-07,287,7,343.86,2407.02,Pending,
58295,1145,2023-12-01,415,3,360.95,1082.85,Pending,
58296,5519,2024-10-23,362,7,306.95,2148.65,Cancelled,
58297,4163,2024-06-15,82,9,309.88,2788.92,Completed,2024-06-20
58298,6100,2023-03-08,446,9,467.75,4209.75,Cancelled,
58299,6366,2023-09-30,463,8,7.54,60.32,Completed,2023-10-01
58300,2937,2023-03-24,271,7,343.27,2402.89,Completed,2023-03-29
58301,9025,2023-03-08,122,5,347.50,1737.50,Cancelled,
58302,2286,2024-09-02,201,9,168.76,1518.84,Completed,2024-09-14
58303,2890,2024-06-14,314,8,371.02,2968.16,Cancelled,
58304,9587,2023-12-25,94,8,246.20,1969.60,Pending,
58305,388,2023-08-15,496,1,100.95,100.95,Pending,
58306,6022,2023-07-16,76,9,303.03,2727.27,Pending,
58307,9252,2023-06-15,128,8,159.30,1274.40,Cancelled,
58308,529,2023-12-10,499,7,46.95,328.65,Pending,
58309,887,2023-07-14,180,8,78.57,628.56,Completed,2023-07-28
58310,4211,2024-04-27,93,10,62.22,622.20,Pending,
58311,8275,2024-09-17,154,8,479.52,3836.16,Completed,2024-09-17
58312,8673,2024-10-27,331,3,238.25,714.75,Completed,2024-11-05
58313,7586,2024-01-27,393,7,137.99,965.93,Cancelled,
58314,6356,2024-01-10,88,8,346.90,2775.20,Completed,2024-01-15
58315,4057,2023-12-21,460,1,323.59,323.59,Completed,2024-01-01
58316,4865,2023-07-09,46,6,281.73,1690.38,Completed,2023-07-10
58317,114,2024-04-10,440,3,338.25,1014.75,Pending,
58318,9221,2024-11-13,217,3,171.90,515.70,Cancelled,
58319,5711,2024-03-15,37,6,211.05,1266.30,Cancelled,
58320,3485,2024-02-05,207,5,94.76,473.80,Cancelled,
58321,9406,2024-08-11,211,2,290.89,581.78,Completed,2024-08-23
58322,6129,2023-02-06,221,3,397.44,1192.32,Completed,2023-02-13
58323,5741,2024-01-14,476,1,172.15,172.15,Pending,
58324,8366,2024-03-27,174,9,182.74,1644.66,Cancelled,
58325,3726,2024-03-06,366,3,60.42,181.26,Pending,
58326,9773,2023-07-22,38,4,338.34,1353.36,Cancelled,
58327,799,2023-02-16,19,9,158.10,1422.90,Pending,
58328,1894,2023-04-18,29,5,58.71,293.55,Completed,2023-04-22
58329,2635,2024-07-20,419,7,138.26,967.82,Cancelled,
58330,6427,2024-02-01,365,10,467.54,4675.40,Cancelled,
58331,6887,2023-01-20,86,7,439.84,3078.88,Pending,
58332,1867,2023-05-27,398,3,186.05,558.15,Cancelled,
58333,9623,2023-10-26,4,5,238.37,1191.85,Completed,2023-11-07
58334,2057,2024-03-19,219,6,265.22,1591.32,Completed,2024-03-29
58335,7714,2023-08-20,173,1,499.41,499.41,Completed,2023-08-22
58336,8965,2023-09-28,287,2,53.16,106.32,Completed,2023-10-05
58337,3665,2023-09-25,74,7,33.82,236.74,Pending,
58338,6194,2023-04-04,465,5,226.26,1131.30,Cancelled,
58339,8270,2024-05-23,498,10,358.74,3587.40,Pending,
58340,5783,2024-09-02,361,5,472.53,2362.65,Pending,
58341,3361,2023-07-25,347,5,487.53,2437.65,Completed,2023-07-31
58342,1048,2024-06-24,160,10,171.87,1718.70,Completed,2024-07-05
58343,7070,2023-09-23,475,9,111.74,1005.66,Pending,
58344,1912,2024-12-13,113,6,324.69,1948.14,Pending,
58345,9951,2024-08-27,166,9,168.46,1516.14,Completed,2024-09-07
58346,1704,2024-05-16,195,3,342.63,1027.89,Completed,2024-05-30
58347,3530,2023-10-17,60,10,383.30,3833.00,Pending,
58348,9441,2023-02-27,346,5,380.03,1900.15,Pending,
58349,3147,2023-09-13,144,7,113.19,792.33,Cancelled,
58350,5535,2023-05-16,88,6,173.99,1043.94,Pending,
58351,9619,2024-12-22,482,8,138.44,1107.52,Cancelled,
58352,6640,2023-10-02,467,1,186.91,186.91,Cancelled,
58353,6825,2024-09-21,357,5,149.35,746.75,Pending,
58354,5897,2023-11-09,206,5,311.23,1556.15,Cancelled,
58355,4455,2024-10-08,41,2,189.76,379.52,Cancelled,
58356,192,2024-01-09,355,10,167.09,1670.90,Pending,
58357,3540,2024-05-14,277,3,336.90,1010.70,Cancelled,
58358,6495,2024-08-04,333,8,384.84,3078.72,Pending,
58359,9389,2023-12-25,208,2,80.89,161.78,Cancelled,
58360,7832,2023-03-28,347,2,124.72,249.44,Cancelled,
58361,4300,2023-04-29,136,3,5.54,16.62,Pending,
58362,1313,2023-11-27,224,1,331.08,331.08,Cancelled,
58363,4676,2024-02-14,40,10,146.43,1464.30,Completed,2024-02-15
58364,9003,2023-09-12,273,9,238.68,2148.12,Pending,
58365,4213,2024-10-28,199,3,159.55,478.65,Cancelled,
58366,7574,2023-12-02,438,1,273.93,273.93,Completed,2023-12-13
58367,9507,2024-01-17,41,5,39.11,195.55,Cancelled,
58368,9473,2023-12-05,459,2,113.48,226.96,Cancelled,
58369,610,2024-06-27,336,10,151.01,1510.10,Completed,2024-07-07
58370,8382,2023-04-03,404,2,88.32,176.64,Pending,
58371,4946,2023-04-01,347,5,139.23,696.15,Cancelled,
58372,8756,2023-07-24,455,1,389.22,389.22,Completed,2023-07-25
58373,6500,2023-05-06,127,8,458.68,3669.44,Cancelled,
58374,2300,2024-03-15,208,9,98.64,887.76,Pending,
58375,1689,2023-05-20,108,6,252.06,1512.36,Cancelled,
58376,8509,2023-03-21,26,1,280.58,280.58,Pending,
58377,4164,2024-04-24,160,7,121.01,847.07,Cancelled,
58378,3429,2024-10-02,400,10,213.36,2133.60,Completed,2024-10-05
58379,3744,2024-08-28,264,10,38.62,386.20,Completed,2024-09-10
58380,8041,2024-09-19,432,10,68.21,682.10,Cancelled,
58381,5964,2024-09-22,354,6,454.09,2724.54,Pending,
58382,639,2024-05-11,306,1,344.08,344.08,Cancelled,
58383,9611,2024-05-05,360,8,443.69,3549.52,Completed,2024-05-17
58384,7739,2023-02-22,237,3,79.31,237.93,Completed,2023-03-04
58385,9124,2024-10-21,272,8,96.73,773.84,Cancelled,
58386,8747,2023-03-02,142,8,152.15,1217.20,Completed,2023-03-09
58387,5247,2024-07-07,342,6,448.77,2692.62,Pending,
58388,2974,2024-05-04,321,3,87.66,262.98,Completed,2024-05-13
58389,2493,2023-07-22,21,1,429.65,429.65,Completed,2023-08-04
58390,3679,2024-04-12,89,10,185.73,1857.30,Cancelled,
58391,1986,2024-10-26,233,10,358.41,3584.10,Cancelled,
58392,5972,2023-02-12,212,5,151.24,756.20,Cancelled,
58393,6161,2024-08-03,498,3,385.08,1155.24,Cancelled,
58394,7710,2023-04-16,24,6,412.75,2476.50,Completed,2023-04-30
58395,9692,2024-11-26,46,10,375.85,3758.50,Completed,2024-12-03
58396,4856,2024-12-05,273,2,37.77,75.54,Pending,
58397,651,2023-10-08,287,6,231.29,1387.74,Cancelled,
58398,8902,2024-10-16,189,5,6.40,32.00,Pending,
58399,4852,2024-08-10,411,9,396.07,3564.63,Pending,
58400,2913,2023-11-18,290,8,341.89,2735.12,Pending,
58401,8739,2023-01-19,33,10,397.59,3975.90,Completed,2023-01-30
58402,2272,2023-01-28,360,4,474.56,1898.24,Cancelled,
58403,5521,2024-01-25,262,1,414.15,414.15,Completed,2024-02-05
58404,7817,2024-02-24,33,1,381.61,381.61,Cancelled,
58405,8135,2024-03-09,398,1,211.00,211.00,Cancelled,
58406,3074,2024-09-21,287,1,88.34,88.34,Pending,
58407,8917,2024-03-14,10,2,88.59,177.18,Completed,2024-03-25
58408,5029,2023-11-17,304,8,228.33,1826.64,Cancelled,
58409,2452,2023-01-24,106,8,450.72,3605.76,Pending,
58410,8058,2023-12-07,373,4,462.54,1850.16,Cancelled,
58411,6393,2024-06-10,171,9,470.42,4233.78,Completed,2024-06-19
58412,4001,2023-09-19,186,4,266.20,1064.80,Cancelled,
58413,4581,2023-11-08,265,4,101.26,405.04,Pending,
58414,9011,2023-06-09,440,7,341.83,2392.81,Completed,2023-06-20
58415,4898,2023-01-02,182,3,295.98,887.94,Completed,2023-01-15
58416,1871,2024-02-13,327,8,364.64,2917.12,Cancelled,
58417,6110,2023-08-12,146,3,156.28,468.84,Cancelled,
58418,7104,2024-07-22,269,1,138.91,138.91,Cancelled,
58419,1711,2023-08-18,444,8,42.61,340.88,Pending,
58420,8158,2023-05-16,385,2,491.71,983.42,Completed,2023-05-17
58421,4450,2023-01-09,340,2,466.40,932.80,Cancelled,
58422,364,2023-03-17,135,4,368.82,1475.28,Cancelled,
58423,9828,2023-11-16,444,1,122.27,122.27,Completed,2023-11-25
58424,584,2024-01-30,198,7,78.19,547.33,Cancelled,
58425,4018,2023-01-02,4,9,295.36,2658.24,Cancelled,
58426,9330,2024-10-15,363,5,496.66,2483.30,Pending,
58427,3921,2024-02-14,151,1,271.88,271.88,Pending,
58428,4187,2024-09-19,470,5,496.01,2480.05,Completed,2024-09-23
58429,4166,2023-08-22,100,2,73.93,147.86,Pending,
58430,7046,2023-04-14,351,7,313.38,2193.66,Pending,
58431,6725,2024-09-19,85,10,107.71,1077.10,Cancelled,
58432,9244,2024-01-04,463,3,52.08,156.24,Cancelled,
58433,6998,2023-07-21,156,7,354.86,2484.02,Pending,
58434,5142,2024-08-23,43,10,435.97,4359.70,Pending,
58435,4432,2024-03-15,217,8,490.49,3923.92,Completed,2024-03-24
58436,3637,2023-05-11,376,1,257.11,257.11,Pending,
58437,795,2024-11-25,341,7,455.58,3189.06,Cancelled,
58438,3665,2024-11-07,324,8,388.69,3109.52,Cancelled,
58439,4911,2023-08-30,396,3,423.04,1269.12,Cancelled,
58440,9016,2024-02-01,401,1,304.41,304.41,Cancelled,
58441,8659,2024-09-10,221,10,30.50,305.00,Pending,
58442,5647,2024-07-07,378,9,111.49,1003.41,Cancelled,
58443,996,2023-06-28,233,2,220.67,441.34,Cancelled,
58444,623,2023-07-23,15,6,116.54,699.24,Cancelled,
